EPA AQS ID,Country Code,Data Source,EPA Region,Elevation,GMT Offset Amount (hours),Latitude,Local Time at Monitor,Longitude,OZONE,Ozone & PM AQI,Ozone & PM AQI (For Labeling),Ozone & PM AQI (For Sorting),Ozone AQI,Ozone AQI (For Labeling),Ozone AQI (For Sorting),Ozone Measured at Site,Ozone Unit of Measure,PM10,PM10 AQI,PM10 AQI (For Labeling),PM10 AQI (For Sorting),PM10 Measured at Site,PM10 Unit of Measure,PM2.5,PM2.5 AQI,PM2.5 AQI (For Labeling),PM2.5 AQI (For Sorting),PM2.5 Measured at Site,PM2.5 Unit of Measure,PM2.5 & PM10 AQI,PM2.5 & PM10 AQI (For Labeling),PM2.5 & PM10 AQI (For Sorting),Reporting Area(s),Site Name,State Name,Site Operational Status,ValidTime,ObjectId,MonitorType,x,y
320310020,US,Northern Nevada Public Health Air Quality Management Division,R9,0,-8,39.469225,2025-05-02 01:00:00 GMT-8,-119.775393,20,21,21,21,21,21,21,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Reno-Sparks,South Reno,NV,Active,5/2/2025 9:00:00 AM,474961373,Permanent,-13333335.7583242,4789108.64344895
320310022,US,Northern Nevada Public Health Air Quality Management Division,R9,0,-8,39.532,2025-05-02 01:00:00 GMT-8,-119.785,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,Reno-Sparks,Galletti,NV,Inactive,5/2/2025 9:00:00 AM,474961374,Permanent,-13334405.2046723,4798165.04677174
320310025,US,Northern Nevada Public Health Air Quality Management Division,R9,0,-8,39.399841,2025-05-02 01:00:00 GMT-8,-119.739606,37,31,31,31,31,31,31,1,PPB,8.0,6.0,6,6,1,UG/M3,1,9,9,9,1,UG/M3,9,9,9,Reno-Sparks,Toll,NV,Active,5/2/2025 9:00:00 AM,474961375,Permanent,-13329351.9677072,4779108.27581674
320310030,US,Northern Nevada Public Health Air Quality Management Division,R9,0,-8,39.506,2025-05-02 01:00:00 GMT-8,-119.789,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,Reno-Sparks,Plumb-Kit,NV,Inactive,5/2/2025 9:00:00 AM,474961376,Permanent,-13334850.4826354,4794413.09479184
320311005,US,Northern Nevada Public Health Air Quality Management Division,R9,0,-8,39.54092,2025-05-02 01:00:00 GMT-8,-119.746764,6,30,30,30,10,10,10,1,PPB,19.0,17.0,17,17,1,UG/M3,6,30,30,30,1,UG/M3,30,30,30,Reno-Sparks,Sparks,NV,Active,5/2/2025 9:00:00 AM,474961377,Permanent,-13330148.7926223,4799452.57860068
320311007,US,Northern Nevada Public Health Air Quality Management Division,R9,1368.8,-8,39.621462,2025-05-02 01:00:00 GMT-8,-119.718738,21,24,24,24,24,24,24,1,PPB,10.0,7.0,7,7,1,UG/M3,4,17,17,17,1,UG/M3,17,17,17,Reno-Sparks,Spanish Springs,NV,Active,5/2/2025 9:00:00 AM,474961378,Permanent,-13327028.9525733,4811085.68482003
320312002,US,Northern Nevada Public Health Air Quality Management Division,R9,0,-8,39.250437,2025-05-02 01:00:00 GMT-8,-119.956741,41,38,38,38,38,38,38,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Reno-Sparks,Incline,NV,Active,5/2/2025 9:00:00 AM,474961380,Permanent,-13353523.3253406,4757608.27555111
320312009,US,Northern Nevada Public Health Air Quality Management Division,R9,0,-8,39.645288,2025-05-02 01:00:00 GMT-8,-119.840051,26,24,24,24,24,24,24,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Reno-Sparks,Lemmon Valley,NV,Active,5/2/2025 9:00:00 AM,474961381,Permanent,-13340533.4539599,4814529.59371779
325100020,US,Nevada Division of Environmental Protection,R9,1428.9,-8,39.144804,2025-05-02 01:00:00 GMT-8,-119.766409,26,27,27,27,27,27,27,1,PPB,,,ND,-999,0,,4,19,19,19,1,UG/M3,19,19,19,Carson City,CC_Armory,NV,Active,5/2/2025 9:00:00 AM,474961385,Permanent,-13332335.6640189,4742434.77918412
150011006,US,Hawaii State Dept. of Health,R9,0,-10,19.717562,2025-05-01 23:00:00 GMT-10,-155.110535,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Hilo,Hilo,HI,Active,5/2/2025 9:00:00 AM,474962133,Permanent,-17266825.7728722,2239602.11304552
150011012,US,Hawaii State Dept. of Health,R9,517.3,-10,19.5097,2025-05-01 23:00:00 GMT-10,-155.9133,,14,14,14,,ND,-999,0,,,,ND,-999,0,,1,14,14,14,1,UG/M3,14,14,14,Kona,Kona,HI,Active,5/2/2025 9:00:00 AM,474962136,Permanent,-17356189.1638989,2215037.72063307
150012016,US,Hawaii State Dept. of Health,R9,0,-10,19.2065,2025-05-01 23:00:00 GMT-10,-155.4689,,21,21,21,,ND,-999,0,,,,ND,-999,0,,5,21,21,21,1,UG/M3,21,21,21,Pahala,Pahala,HI,Active,5/2/2025 9:00:00 AM,474962139,Permanent,-17306718.7821904,2179263.09462915
150012017,US,Hawaii State Dept. of Health,R9,0,-10,19.569799,2025-05-01 23:00:00 GMT-10,-155.080597,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Mountain View,Mountain View,HI,Inactive,5/2/2025 9:00:00 AM,474962141,Permanent,-17263493.0899569,2222136.74623217
150012020,US,Hawaii State Dept. of Health,R9,70.2,-10,19.117561,2025-05-01 23:00:00 GMT-10,-155.778137,,8,8,8,,ND,-999,0,,,,ND,-999,0,,1,8,8,8,1,UG/M3,8,8,8,Ocean View,Ocean View,HI,Active,5/2/2025 9:00:00 AM,474962144,Permanent,-17341142.8875648,2168781.719167
150012021,US,Hawaii State Dept. of Health,R9,183.9,-10,19.977467,2025-05-01 23:00:00 GMT-10,-155.798067,,11,11,11,,ND,-999,0,,,,ND,-999,0,,1,11,11,11,1,UG/M3,11,11,11,Waikoloa,Waikoloa-21,HI,Active,5/2/2025 9:00:00 AM,474962147,Permanent,-17343361.4850163,2270361.77476881
150012023,US,Hawaii State Dept. of Health,R9,0,-10,19.555445,2025-05-01 23:00:00 GMT-10,-155.102036,,17,17,17,,ND,-999,0,,,,ND,-999,0,,3,17,17,17,1,UG/M3,17,17,17,Mountain View,Mountain View,HI,Active,5/2/2025 9:00:00 AM,474962150,Permanent,-17265879.66852,2220440.97999967
150030010,US,Hawaii State Dept. of Health,R9,18,-10,21.323601,2025-05-01 23:00:00 GMT-10,-158.088593,,22,22,22,,ND,-999,0,,13.0,11.0,11,11,1,UG/M3,4.2,22,22,22,1,UG/M3,22,22,22,Kapolei,Kapolei,HI,Active,5/2/2025 9:00:00 AM,474962153,Permanent,-17598341.6729851,2430506.6435546
150030011,US,Hawaii State Dept. of Health,R9,14.9,-10,21.3325,2025-05-01 23:00:00 GMT-10,-158.113907,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,West Beach,HI,Inactive,5/2/2025 9:00:00 AM,474962155,Permanent,-17601159.614575,2431570.10896465
150031001,US,Hawaii State Dept. of Health,R9,0,-10,21.30758,2025-05-01 23:00:00 GMT-10,-157.85542,,23,23,23,,ND,-999,0,,11.0,11.0,11,11,1,UG/M3,4.1,23,23,23,1,UG/M3,23,23,23,Honolulu,Honolulu,HI,Active,5/2/2025 9:00:00 AM,474962156,Permanent,-17572384.9733583,2428592.23370701
150031004,US,Hawaii State Dept. of Health,R9,0,-10,21.3039,2025-05-01 23:00:00 GMT-10,-157.8711,27,28,28,28,24,24,24,1,PPB,,,ND,-999,0,,4.9,28,28,28,1,UG/M3,28,28,28,Honolulu|Sand Island,SAND ISLAND 2 - ANUENUE FISHERIES,HI,Active,5/2/2025 9:00:00 AM,474962158,Permanent,-17574130.462974,2428152.5260897
150031006,US,Hawaii State Dept. of Health,R9,50.9,-10,21.3442,2025-05-01 23:00:00 GMT-10,-158.1128,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Makaiwa Gulch,HI,Inactive,5/2/2025 9:00:00 AM,474962161,Permanent,-17601036.3838987,2432968.40302875
150031010,US,Hawaii State Dept. of Health,R9,0,-10,21.323601,2025-05-01 23:00:00 GMT-10,-158.088593,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,,HI,Inactive,5/2/2025 9:00:00 AM,474962164,Permanent,-17598341.6729851,2430506.6435546
150032004,US,Hawaii State Dept. of Health,R9,0,-10,21.392834,2025-05-01 23:00:00 GMT-10,-157.969131,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,,Pearl City,HI,Inactive,5/2/2025 9:00:00 AM,474962168,Permanent,-17585043.2239759,2438781.96165045
150090006,US,Hawaii State Dept. of Health,R9,39.3,-10,20.7808,2025-05-01 23:00:00 GMT-10,-156.4461,,8,8,8,,ND,-999,0,,,,ND,-999,0,,0,8,8,8,1,UG/M3,8,8,8,Kihei,"Kihei, Maui",HI,Active,5/2/2025 9:00:00 AM,474962170,Permanent,-17415500.1885936,2365760.43985449
150090024,US,Hawaii State Dept. of Health,R9,80.5,-10,20.902031,2025-05-01 23:00:00 GMT-10,-156.370344,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Paia,"Paia, Maui",HI,Inactive,5/2/2025 9:00:00 AM,474962173,Permanent,-17407067.069249,2380200.65783434
150090025,US,Hawaii State Dept. of Health,R9,0,-10,20.869444,2025-05-01 23:00:00 GMT-10,-156.492417,,26,26,26,,ND,-999,0,,,,ND,-999,0,,4,26,26,26,1,UG/M3,26,26,26,Kahului,KAHULUI,HI,Active,5/2/2025 9:00:00 AM,474962176,Permanent,-17420656.1734486,2376317.97076571
800260006,US,Arizona Department of Environmental Quality,R9,0,-7,31.291294,2025-05-02 02:00:00 GMT-7,-110.951508,,38,38,38,31,31,31,1,,31.0,33.0,33,33,1,UG/M3,7,38,38,38,1,UG/M3,38,38,38,,Nogales ITN,MX,Active,5/2/2025 9:00:00 AM,474962583,Permanent,-12351065.3733058,3670637.27744645
800268012,US,Arizona Department of Environmental Quality,R9,44.5,-7,32.466703,2025-05-02 02:00:00 GMT-7,-114.768761,,25,25,25,25,25,25,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,San Luis Rio Colorado,MX,Active,5/2/2025 9:00:00 AM,474962586,Permanent,-12776000.0334949,3824729.76908308
840040051011,US,Arizona Department of Environmental Quality,R9,0,-7,35.20445,2025-05-02 02:00:00 GMT-7,-111.65109,,37,37,37,37,37,37,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Flagstaff,Flagstaff High School,AZ,Active,5/2/2025 9:00:00 AM,474962633,Permanent,-12428942.485314,4191699.9095172
840040070013,US,Arizona Department of Environmental Quality,R9,0,-7,33.39866,2025-05-02 02:00:00 GMT-7,-110.84501,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Miami Solitude,AZ,Active,5/2/2025 9:00:00 AM,474962639,Permanent,-12339210.0701753,3948339.75146988
840040137003,US,Gila River Indian Community DEQ Air Quality Program,R9,0,-7,33.29015,2025-05-02 02:00:00 GMT-7,-112.15987,46,38,38,38,38,38,38,1,PPB,11.0,10.0,10,10,1,UG/M3,,,ND,-999,0,,10,10,10,,StJohns,AZ,Active,5/2/2025 9:00:00 AM,474962642,Permanent,-12485579.6158398,3933880.15460428
840040190008,US,Pima County Department of Environmental Quality,R9,0,-7,32.004567,2025-05-02 02:00:00 GMT-7,-110.792504,,16,16,16,,ND,-999,0,,22.0,16.0,16,16,1,UG/M3,,,ND,-999,0,,16,16,16,,Corona de Tucson,AZ,Active,5/2/2025 9:00:00 AM,474962643,Permanent,-12333365.1289917,3763910.13179394
840040191036,US,Pima County Department of Environmental Quality,R9,0,-7,32.32959,2025-05-02 02:00:00 GMT-7,-111.058848,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Tucson,Ted Walker Park,AZ,Active,5/2/2025 9:00:00 AM,474962647,Permanent,-12363014.4074476,3806652.61905962
840040217001,US,Gila River Indian Community DEQ Air Quality Program,R9,0,-7,33.08,2025-05-02 02:00:00 GMT-7,-111.73929,33,30,30,30,30,30,30,1,PPB,17.0,19.0,19,19,1,UG/M3,,,ND,-999,0,,19,19,19,,Sacaton,AZ,Active,5/2/2025 9:00:00 AM,474962650,Permanent,-12438760.8644019,3905927.44593246
840040217004,US,Gila River Indian Community DEQ Air Quality Program,R9,0,-7,33.11753,2025-05-02 02:00:00 GMT-7,-111.88491,,29,29,29,,ND,-999,0,,20.0,29.0,29,29,1,UG/M3,,,ND,-999,0,,29,29,29,,CasaBlanca,AZ,Active,5/2/2025 9:00:00 AM,474962653,Permanent,-12454971.2086512,3910914.51598626
840060010016,US,Bay Area Air District,R9,145.5,-8,37.68975,2025-05-02 01:00:00 GMT-8,-121.77155,35,51,51,51,31,31,31,1,PPB,,,ND,-999,0,,10,51,51,51,1,UG/M3,51,51,51,Livermore,Livermore-Portola,CA,Active,5/2/2025 9:00:00 AM,474962656,Permanent,-13555546.9391077,4535690.12805037
840060072003,US,California Air Resources Board,R9,0,-8,39.757861,2025-05-02 01:00:00 GMT-8,-121.607908,44,37,37,37,37,37,37,1,PPB,,,ND,-999,0,,3.2,21,21,21,1,UG/M3,21,21,21,Paradise,Paradise - Clark Road,CA,Active,5/2/2025 9:00:00 AM,474962658,Permanent,-13537330.3949953,4830817.43748171
840060150007,US,North Coast Unified Air Quality Management District,R9,0,-8,41.75613,2025-05-02 01:00:00 GMT-8,-124.20347,,42,42,42,,ND,-999,0,,,,ND,-999,0,,6,42,42,42,1,UG/M3,42,42,42,Crescent City,Crescent City,CA,Active,5/2/2025 9:00:00 AM,474962660,Permanent,-13826267.0351576,5124518.61285435
840060172004,US,California Air Resources Board,R9,609.4,-8,38.730278,2025-05-02 01:00:00 GMT-8,-120.813697,32,30,30,30,30,30,30,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Placerville,Placerville - Canal Street,CA,Active,5/2/2025 9:00:00 AM,474962663,Permanent,-13448919.2308928,4683109.5224559
840060195025,US,San Joaquin Valley Unified APCD,R9,0,-8,36.72622,2025-05-02 01:00:00 GMT-8,-119.73249,,55,55,55,,ND,-999,0,,,,ND,-999,0,,12.6,55,55,55,1,UG/M3,55,55,55,Fresno,Fresno-Pacific,CA,Active,5/2/2025 9:00:00 AM,474962666,Permanent,-13328559.8182107,4401013.78181542
840060270023,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.280596,2025-05-02 01:00:00 GMT-8,-118.011661,,9,9,9,,ND,-999,0,,8.0,9.0,9,9,1,UG/M3,,,ND,-999,0,,9,9,9,Olancha,Olancha,CA,Active,5/2/2025 9:00:00 AM,474962680,Permanent,-13136998.0101884,4339299.95595749
840060270031,US,Great Basin Unified Air Pollution Control District,R9,0,-8,36.607215,2025-05-02 01:00:00 GMT-8,-118.05473,,6,6,6,,ND,-999,0,,6.0,6.0,6,6,1,UG/M3,,,ND,-999,0,,6,6,6,Lone Pine,Lone Pine,CA,Active,5/2/2025 9:00:00 AM,474962683,Permanent,-13141792.4293374,4384498.12699772
840060290018,US,Eastern Kern Air Pollution Control District,R9,0,-8,35.643,2025-05-02 01:00:00 GMT-8,-117.71388,,22,22,22,,ND,-999,0,,,,ND,-999,0,,5,22,22,22,1,UG/M3,22,22,22,,Ridgecrest,CA,Active,5/2/2025 9:00:00 AM,474962686,Permanent,-13103849.1809005,4251609.26023047
840060290019,US,California Air Resources Board,R9,834.5,-8,35.046528,2025-05-02 01:00:00 GMT-8,-118.162833,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,Antelope Vly|Mojave,Mojave - CA 58 Business,CA,Inactive,5/2/2025 9:00:00 AM,474962689,Permanent,-13153826.4002506,4170205.9124583
840060290020,US,California Air Resources Board,R9,0,-8,35.04944,2025-05-02 01:00:00 GMT-8,-118.18893,49,43,43,43,43,43,43,1,PPB,17.0,13.0,13,13,1,UG/M3,5.1,25,25,25,1,UG/M3,25,25,25,Mojave,Mojave - Pat Ave,CA,Active,5/2/2025 9:00:00 AM,474962691,Permanent,-13156731.5050019,4170601.87396088
840060292019,US,San Joaquin Valley Unified APCD,R9,0,-8,35.377,2025-05-02 01:00:00 GMT-8,-119.044028,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Bakersfield-Westwind,CA,Active,5/2/2025 9:00:00 AM,474962694,Permanent,-13251920.5789402,4215232.69592649
840060374009,US,South Coast AQMD,R9,7.9,-8,33.793713,2025-05-02 01:00:00 GMT-8,-118.171019,38,36,36,36,36,36,36,1,PPB,17.0,14.0,14,14,1,UG/M3,3.7,24,24,24,1,UG/M3,24,24,24,SW Coastal LA|South Coastal LA|N Coastal Orange,Long Beach Signal Hill,CA,Active,5/2/2025 9:00:00 AM,474962700,Permanent,-13154737.6616023,4001136.24182888
840060374010,US,South Coast AQMD,R9,197.9,-8,34.181977,2025-05-02 01:00:00 GMT-8,-118.363036,36,52,52,52,34,34,34,1,PPB,,,ND,-999,0,,10.3,52,52,52,1,UG/M3,52,52,52,E San Fernando Vly,North Holywood,CA,Active,5/2/2025 9:00:00 AM,474962702,Permanent,-13176112.8962659,4053263.34345335
840060379035,US,Antelope Valley AQMD,R9,0,-8,34.7254,2025-05-02 01:00:00 GMT-8,-118.1786,,28,28,28,25,25,25,1,,9.0,7.0,7,7,1,UG/M3,5,28,28,28,1,UG/M3,28,28,28,Antelope Vly,Lancaster-Fairgrounds,CA,Active,5/2/2025 9:00:00 AM,474962706,Permanent,-13155581.574662,4126626.43443781
840060450011,US,Mendocino County AQMD,R9,185.7,-8,39.1253,2025-05-02 01:00:00 GMT-8,-123.2024,30,28,28,28,28,28,28,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Ukiah,Ukiah Airport,CA,Active,5/2/2025 9:00:00 AM,474962709,Permanent,-13714828.4325092,4739635.64790906
840060452003,US,Mendocino County AQMD,R9,427,-8,39.39861,2025-05-02 01:00:00 GMT-8,-123.35872,,37,37,37,,ND,-999,0,,,,ND,-999,0,,5,37,37,37,1,UG/M3,37,37,37,Willits,Willits Blosser Lane,CA,Active,5/2/2025 9:00:00 AM,474962712,Permanent,-13732229.89531,4778930.9407347
840060472024,US,San Joaquin Valley Unified APCD,R9,0,-8,37.28973,2025-05-02 01:00:00 GMT-8,-120.42972,23,55,55,55,22,22,22,1,PPB,,,ND,-999,0,,11,55,55,55,1,UG/M3,55,55,55,Merced,Merced-Vierra,CA,Active,5/2/2025 9:00:00 AM,474962715,Permanent,-13406175.1067765,4479568.72520147
840060472510,US,San Joaquin Valley Unified APCD,R9,0,-8,37.30833,2025-05-02 01:00:00 GMT-8,-120.480361,,54,54,54,,ND,-999,0,,28.0,31.0,31,31,1,UG/M3,11.9,54,54,54,1,UG/M3,54,54,54,Merced,Merced-M St,CA,Active,5/2/2025 9:00:00 AM,474962717,Permanent,-13411812.4371098,4482171.59744693
840060539976,US,Monterey Bay Unified APCD,R9,0,-8,36.247808,2025-05-02 01:00:00 GMT-8,-121.781317,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Big Sur Ranger Station,CA,Inactive,5/2/2025 9:00:00 AM,474962719,Permanent,-13556634.1965742,4334773.16372981
840060610003,US,Placer County APCD,R9,0,-8,38.93568,2025-05-02 01:00:00 GMT-8,-121.09959,39,42,42,42,37,37,37,1,PPB,,,ND,-999,0,,7,42,42,42,1,UG/M3,42,42,42,Auburn,Auburn,CA,Active,5/2/2025 9:00:00 AM,474962722,Permanent,-13480744.6940742,4712462.46771565
840060612003,US,Placer County APCD,R9,0,-8,38.86794,2025-05-02 01:00:00 GMT-8,-121.33835,13,54,54,54,13,13,13,1,PPB,,,ND,-999,0,,11,54,54,54,1,UG/M3,54,54,54,Lincoln,Lincoln,CA,Active,5/2/2025 9:00:00 AM,474962725,Permanent,-13507323.335696,4702772.72543244
840060650009,US,Pechanga Band of Indians,R9,0,-8,33.447867,2025-05-02 01:00:00 GMT-8,-117.088649,40,39,39,39,39,39,39,1,PPB,,,ND,-999,0,,5.9,32,32,32,1,UG/M3,32,32,32,Pechanga Indian Reservation,Pechanga Reservation,CA,Active,5/2/2025 9:00:00 AM,474962728,Permanent,-13034248.7843523,3954902.82253352
840060652007,US,South Coast AQMD,R9,-7.9,-8,33.72537,2025-05-02 01:00:00 GMT-8,-116.20684,42,42,42,42,42,42,42,1,PPB,33.0,36.0,36,36,1,UG/M3,7.3,42,42,42,1,UG/M3,42,42,42,Coachella Vly,Indio Amistad High School,CA,Active,5/2/2025 9:00:00 AM,474962734,Permanent,-12936086.2554954,3991985.26932298
840060690004,US,Monterey Bay Unified APCD,R9,0,-8,36.841488,2025-05-02 01:00:00 GMT-8,-121.533444,,11,11,11,,ND,-999,0,,11.0,11.0,11,11,1,UG/M3,,,ND,-999,0,,11,11,11,,San Juan Bautista AMS,CA,Active,5/2/2025 9:00:00 AM,474962737,Permanent,-13529041.1004328,4417035.22935257
840060718001,US,South Coast AQMD,R9,2060.3,-8,34.264706,2025-05-02 01:00:00 GMT-8,-116.861653,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Big Bear Lake,Big Bear,CA,Active,5/2/2025 9:00:00 AM,474962740,Permanent,-13008979.7052202,4064401.19766679
840060731017,US,San Diego APCD,R9,219,-8,32.985442,2025-05-02 01:00:00 GMT-8,-117.08218,,28,28,28,,ND,-999,0,,11.0,10.0,10,10,1,UG/M3,5.2,28,28,28,1,UG/M3,28,28,28,San Diego Mesa and Inland Valley,San Diego - Rancho Carmel Drive,CA,Active,5/2/2025 9:00:00 AM,474962743,Permanent,-13033528.6585664,3893371.79176586
840060731025,US,San Diego APCD,R9,18,-8,32.552794,2025-05-02 01:00:00 GMT-8,-117.047286,,30,30,30,,ND,-999,0,,,,ND,-999,0,,5.4,30,30,30,1,UG/M3,30,30,30,Border Area,San Ysidro,CA,Active,5/2/2025 9:00:00 AM,474962752,Permanent,-13029644.2762547,3836094.18001438
840060731026,US,San Diego APCD,R9,33.9,-8,32.710177,2025-05-02 01:00:00 GMT-8,-117.142665,44,39,39,39,39,39,39,1,PPB,12.0,9.0,9,9,1,UG/M3,5.9,29,29,29,1,UG/M3,29,29,29,San Diego Coast,San Diego - Sherman Elementary School,CA,Active,5/2/2025 9:00:00 AM,474962755,Permanent,-13040261.817967,3856897.69059049
840060771003,US,California Air Resources Board,R9,9.8,-8,37.961578,2025-05-02 01:00:00 GMT-8,-121.281414,31,43,43,43,29,29,29,1,PPB,13.0,15.0,15,15,1,UG/M3,8,43,43,43,1,UG/M3,43,43,43,Stockton,Stockton - University Park,CA,Active,5/2/2025 9:00:00 AM,474962761,Permanent,-13500985.2491682,4573999.49384096
840060792020,US,San Luis Obispo County APCD,R9,0,-8,35.259473,2025-05-02 01:00:00 GMT-8,-120.644493,,3,3,3,,ND,-999,0,,3.0,3.0,3,3,1,UG/M3,-1,0,0,0,1,UG/M3,3,3,3,San Luis Obispo,SLO Roberto,CA,Active,5/2/2025 9:00:00 AM,474962763,Permanent,-13430083.5277727,4199198.63467222
840060793003,US,San Luis Obispo County APCD,R9,88.5,-8,35.361589,2025-05-02 01:00:00 GMT-8,-120.836819,37,35,35,35,35,35,35,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,Morro Bay,Morro Bay,CA,Active,5/2/2025 9:00:00 AM,474962766,Permanent,-13451493.160159,4213128.8640896
840060799001,US,San Luis Obispo County APCD,R9,40,-8,35.009375,2025-05-02 01:00:00 GMT-8,-120.601687,,6,6,6,,ND,-999,0,,9.0,6.0,6,6,1,UG/M3,,,ND,-999,0,,6,6,6,,Oso Flaco,CA,Active,5/2/2025 9:00:00 AM,474962769,Permanent,-13425318.3856498,4165155.24211128
840060831009,US,Santa Barbara County Air Pollution Control District,R9,100,-8,34.890667,2025-05-02 01:00:00 GMT-8,-120.432844,32,31,31,31,31,31,31,1,PPB,3.0,3.0,3,3,1,UG/M3,-2,0,0,0,1,UG/M3,3,3,3,Santa Maria,Santa Maria,CA,Active,5/2/2025 9:00:00 AM,474962772,Permanent,-13406522.8688658,4149033.13445764
840060839001,US,Santa Barbara County Air Pollution Control District,R9,19.8,-8,34.39424,2025-05-02 01:00:00 GMT-8,-119.51472,,14,14,14,,ND,-999,0,,,,ND,-999,0,,2,14,14,14,1,UG/M3,14,14,14,Carpinteria,CarpPM,CA,Active,5/2/2025 9:00:00 AM,474962779,Permanent,-13304317.7727007,4081862.47134854
840060879972,US,Monterey Bay Unified APCD,R9,0,-8,36.908003,2025-05-02 01:00:00 GMT-8,-121.756753,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Watsonville,CA,Inactive,5/2/2025 9:00:00 AM,474962782,Permanent,-13553899.7446024,4426291.33777955
840060932002,US,Siskiyou County APCD,R9,1073,-8,41.312688,2025-05-02 01:00:00 GMT-8,-122.318254,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Mt Shasta,Mt Shasta,CA,Active,5/2/2025 9:00:00 AM,474962785,Permanent,-13616405.7500023,5058573.05175146
840060950007,US,Bay Area Air District,R9,6.1,-8,38.05043,2025-05-02 01:00:00 GMT-8,-122.15454,39,55,55,55,34,34,34,1,PPB,,,ND,-999,0,,17,55,55,55,1,UG/M3,55,55,55,Concord,Benicia - Fitzgerald,CA,Active,5/2/2025 9:00:00 AM,474962788,Permanent,-13598181.1908866,4586552.33204992
840061072003,US,California Air Resources Board,R9,97.9,-8,36.30815,2025-05-02 01:00:00 GMT-8,-119.3129,26,45,45,45,27,27,27,1,PPB,,,ND,-999,0,,7.2,45,45,45,1,UG/M3,45,45,45,Visalia,Visalia - W Ashland Avenue,CA,Active,5/2/2025 9:00:00 AM,474962790,Permanent,-13281851.2730688,4343105.59986844
840150012035,US,Hawaii State Dept. of Health,R9,0,-10,19.465,2025-05-01 23:00:00 GMT-10,-154.914,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,LEILANI,HI,Active,5/2/2025 9:00:00 AM,474962942,Permanent,-17244947.5967492,2209759.36979239
840150013027,US,Hawaii State Dept. of Health,R9,0,-10,19.611915,2025-05-01 23:00:00 GMT-10,-155.055038,,23,23,23,,ND,-999,0,,,,ND,-999,0,,6,23,23,23,1,UG/M3,23,23,23,Keaau,KS Hawaii,HI,Active,5/2/2025 9:00:00 AM,474962945,Permanent,-17260647.8750917,2227113.15766639
840150013033,US,Hawaii State Dept. of Health,R9,136.9,-10,19.060655,2025-05-01 23:00:00 GMT-10,-155.579159,,10,10,10,,ND,-999,0,,,,ND,-999,0,,1,10,10,10,1,UG/M3,10,10,10,Naalehu,NAALEHU,HI,Active,5/2/2025 9:00:00 AM,474962947,Permanent,-17318992.7579257,2162078.36164202
840150013034,US,Hawaii State Dept. of Health,R9,0,-10,19.618158,2025-05-01 23:00:00 GMT-10,-155.971242,,5,5,5,,ND,-999,0,,,,ND,-999,0,,0,5,5,5,1,UG/M3,5,5,5,Kailua-Kona,Kailua-Kona,HI,Active,5/2/2025 9:00:00 AM,474962951,Permanent,-17362639.2378344,2227850.93916126
840150070007,US,Hawaii State Dept. of Health,R9,0,-10,21.9495,2025-05-01 23:00:00 GMT-10,-159.365,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,NIUMALU,HI,Active,5/2/2025 9:00:00 AM,474962954,Permanent,-17740430.65027,2505463.1854734
